review_rank,split,galaxy,filename,cut_category,component_id,probability_mass,max_probability,mean_probability,area_over_beam,velocity_extent_kms,spatial_extent_kpc,edge_touching,velocity_edge_touching,velocity_extent_gt_70kms,review_priority
884,val,ngc_2366,ngc_2366__std_000402.npy,spatial_offset_8pix__shell_minor,1,671.6150512695312,0.9997355341911316,0.8666000366210938,9.810126582278482,41.66666666666667,0.91796875,0,0,0,high_confidence_review
885,stress,ngc_3031,ngc_3031__std_004833.npy,velocity_offset_+30kms,4,671.5377807617188,0.9963777661323547,0.8120166659355164,10.209876543209877,50.0,0.859375,0,0,0,high_confidence_review
886,stress,ngc_3031,ngc_3031__std_001296.npy,velocity_offset_+15kms,3,671.329833984375,0.9994876384735107,0.850861668586731,9.74074074074074,41.66666666666667,1.015625,0,0,0,high_confidence_review
887,test,ho_ii,ho_ii__std_000994.npy,spatial_offset_8pix__shell_major,2,671.115478515625,0.9985151290893555,0.8295617699623108,9.298850574712644,31.250000000000004,1.30859375,0,0,0,high_confidence_review
888,test,ngc_3184,ngc_3184__std_000737.npy,spatial_offset_16pix__shell_major,3,671.03466796875,0.9983700513839722,0.8526488542556763,29.14814814814815,37.5,1.09375,0,0,0,high_confidence_review
889,val,ngc_2366,ngc_2366__std_000378.npy,spatial_offset_16pix__shell_minor,1,670.3302001953125,0.9997756481170654,0.8593977093696594,9.873417721518987,39.583333333333336,1.03515625,0,0,0,high_confidence_review
890,test,ho_ii,ho_ii__std_000918.npy,spatial_offset_16pix__shell_major,3,670.2434692382812,0.9997831583023071,0.8772820234298706,8.781609195402298,39.583333333333336,0.8984375,0,0,0,high_confidence_review
891,stress,ngc_3031,ngc_3031__std_001671.npy,spatial_offset_8pix__shell_major,3,669.8502197265625,0.9996328353881836,0.8533123731613159,9.691358024691358,41.66666666666667,1.015625,0,0,0,high_confidence_review
892,val,ngc_4449,ngc_4449__std_000454.npy,spatial_offset_8pix__shell_minor,2,669.6597290039062,0.9923428297042847,0.7915599346160889,3.8986175115207375,39.583333333333336,1.23046875,0,0,0,medium_confidence_review
893,test,ngc_3184,ngc_3184__std_000844.npy,spatial_offset_8pix__shell_minor,2,669.5546875,0.9666593074798584,0.7215029001235962,34.370370370370374,29.166666666666668,1.81640625,0,0,0,high_confidence_review
894,val,ngc_4449,ngc_4449__std_000553.npy,fine_grid_deployment_like,1,669.546142578125,0.9995875358581543,0.8540129661560059,3.6129032258064515,37.5,0.9765625,0,0,0,medium_confidence_review
895,test,ngc_7793,ngc_7793__std_000391.npy,centered_positive__shell_minor,3,669.2455444335938,0.99998539686203,0.8935187458992004,8.709302325581396,45.833333333333336,0.83984375,0,0,0,high_confidence_review
896,stress,ngc_3031,ngc_3031__std_001274.npy,centered_positive__shell_major,3,669.1688842773438,0.9995675683021545,0.8502781391143799,9.716049382716049,41.66666666666667,1.015625,0,0,0,high_confidence_review
897,val,ngc_4449,ngc_4449__std_000288.npy,centered_positive__galaxy_major,2,669.0066528320312,0.9904834628105164,0.7983372807502747,3.8617511520737327,37.5,1.2890625,0,0,0,medium_confidence_review
898,test,ngc_3184,ngc_3184__std_000371.npy,spatial_offset_8pix__shell_major,2,668.7325439453125,0.9985045194625854,0.8205307126045227,30.185185185185187,37.5,1.1328125,0,0,0,high_confidence_review
899,stress,ngc_3031,ngc_3031__std_000559.npy,spatial_offset_8pix__shell_minor,3,668.72802734375,0.991033136844635,0.7677704095840454,10.753086419753087,43.75,1.38671875,0,0,0,high_confidence_review
900,stress,ngc_3031,ngc_3031__std_005269.npy,angle_offset_-22.5deg,1,668.4437866210938,0.9847671985626221,0.7845584154129028,10.518518518518519,52.083333333333336,0.83984375,0,0,0,high_confidence_review
901,stress,ngc_3031,ngc_3031__std_002118.npy,spatial_offset_8pix__shell_minor,1,668.43603515625,0.9985007643699646,0.8324234485626221,9.91358024691358,47.91666666666667,0.95703125,0,0,0,high_confidence_review
902,stress,ngc_3031,ngc_3031__std_006174.npy,spatial_offset_8pix__shell_minor,1,667.8067016601562,0.9877067804336548,0.7453199625015259,11.061728395061728,58.333333333333336,1.328125,0,0,0,high_confidence_review
903,stress,ngc_3031,ngc_3031__std_003935.npy,spatial_offset_16pix__shell_major,1,667.653076171875,0.9997300505638123,0.8670819401741028,9.506172839506172,43.75,0.9375,0,0,0,high_confidence_review
904,stress,ngc_3031,ngc_3031__std_001672.npy,spatial_offset_16pix__shell_major,3,667.123046875,0.998887836933136,0.8444595336914062,9.753086419753087,41.66666666666667,1.0546875,0,0,0,high_confidence_review
905,test,ngc_3184,ngc_3184__std_000061.npy,spatial_offset_16pix__shell_major,2,666.7255859375,0.9961923360824585,0.791835606098175,31.185185185185187,35.41666666666667,1.30859375,0,0,0,high_confidence_review
906,stress,ngc_3031,ngc_3031__std_002451.npy,spatial_offset_8pix__shell_major,1,666.5887451171875,0.9998534321784973,0.8747884035110474,9.407407407407407,39.583333333333336,0.95703125,0,0,0,high_confidence_review
907,stress,ngc_3031,ngc_3031__std_007378.npy,velocity_offset_-30kms,2,666.4783935546875,0.9973365664482117,0.8362338542938232,9.839506172839506,50.0,0.859375,0,0,0,high_confidence_review
908,stress,ngc_3031,ngc_3031__std_001713.npy,velocity_offset_+30kms,3,666.433837890625,0.9923567771911621,0.7849633097648621,10.481481481481481,39.583333333333336,1.15234375,0,0,0,high_confidence_review
909,test,ngc_3184,ngc_3184__std_000822.npy,angle_offset_-45deg,2,666.1365966796875,0.9977501034736633,0.8254480957984924,29.88888888888889,35.41666666666667,1.171875,0,0,0,high_confidence_review
910,stress,ngc_3031,ngc_3031__std_005090.npy,velocity_offset_-30kms,1,666.0977172851562,0.9832735061645508,0.7854925990104675,10.469135802469136,50.0,0.95703125,0,0,0,high_confidence_review
911,stress,ngc_3031,ngc_3031__std_002061.npy,spatial_offset_8pix__shell_major,2,666.0325317382812,0.9999021291732788,0.8538878560066223,9.62962962962963,47.91666666666667,0.8203125,0,0,0,high_confidence_review
912,stress,ngc_3031,ngc_3031__std_002054.npy,centered_positive__shell_major,2,666.0167846679688,0.9999707341194153,0.8717496991157532,9.432098765432098,43.75,0.8984375,0,0,0,high_confidence_review
913,stress,ngc_3031,ngc_3031__std_005185.npy,spatial_offset_4pix__shell_minor,2,665.5321044921875,0.9997496008872986,0.8521537780761719,9.641975308641975,39.583333333333336,0.95703125,0,0,0,high_confidence_review
914,stress,ngc_3031,ngc_3031__std_005596.npy,spatial_offset_8pix__shell_major,1,665.197998046875,0.9998083114624023,0.8741104006767273,9.395061728395062,43.75,0.91796875,0,0,0,high_confidence_review
915,test,ngc_7793,ngc_7793__std_000502.npy,spatial_offset_16pix__shell_major,2,665.0816650390625,0.9990091323852539,0.7398016452789307,10.453488372093023,35.41666666666667,1.6796875,0,0,0,high_confidence_review
916,stress,ngc_3031,ngc_3031__std_007901.npy,velocity_offset_+30kms,1,665.0471801757812,0.9972111582756042,0.8418318629264832,9.753086419753087,37.5,1.015625,0,0,0,high_confidence_review
917,stress,ngc_3031,ngc_3031__std_005517.npy,spatial_offset_4pix__shell_major,2,664.8632202148438,0.9915114641189575,0.7905626893043518,10.382716049382717,41.66666666666667,1.171875,0,0,0,high_confidence_review
918,test,ngc_3184,ngc_3184__std_000351.npy,spatial_offset_8pix__shell_minor,1,664.8447265625,0.9974272847175598,0.8383918404579163,29.37037037037037,37.5,1.11328125,0,0,0,high_confidence_review
919,test,ho_ii,ho_ii__std_000971.npy,spatial_offset_16pix__shell_major,1,664.4420166015625,0.9999441504478455,0.8754176497459412,8.724137931034482,37.5,0.95703125,0,0,0,high_confidence_review
920,stress,ngc_3031,ngc_3031__std_006386.npy,angle_offset_-45deg,3,664.2801513671875,0.9951572418212891,0.8160690069198608,10.049382716049383,41.66666666666667,1.03515625,0,0,0,high_confidence_review
921,stress,ngc_3031,ngc_3031__std_005595.npy,spatial_offset_4pix__shell_major,1,664.053955078125,0.9992005228996277,0.8491738438606262,9.654320987654321,37.5,1.11328125,0,0,0,high_confidence_review
922,stress,ngc_3031,ngc_3031__std_007767.npy,angle_offset_+45deg,3,663.809326171875,0.9998525381088257,0.8699991106987,9.419753086419753,41.66666666666667,0.8984375,0,0,0,high_confidence_review
923,stress,ngc_3031,ngc_3031__std_006409.npy,spatial_offset_8pix__shell_minor,1,663.3648681640625,0.999818742275238,0.8199812769889832,9.987654320987655,43.75,1.07421875,0,0,0,high_confidence_review
924,test,ho_ii,ho_ii__std_000988.npy,centered_positive__shell_major,1,663.031982421875,0.9956271052360535,0.8287899494171143,9.195402298850574,29.166666666666668,1.26953125,0,0,0,high_confidence_review
925,val,ngc_4449,ngc_4449__std_000287.npy,centered_positive__shell_minor,2,663.0006713867188,0.995530366897583,0.8165032863616943,3.7419354838709675,41.66666666666667,1.09375,0,0,0,medium_confidence_review
926,stress,ngc_3031,ngc_3031__std_007419.npy,spatial_offset_16pix__shell_major,3,662.9107666015625,0.99828040599823,0.8487973809242249,9.641975308641975,47.91666666666667,0.8984375,0,0,0,high_confidence_review
927,test,ngc_3184,ngc_3184__std_000887.npy,centered_positive__galaxy_minor,3,662.8919677734375,0.9998389482498169,0.8359293341636658,29.37037037037037,43.75,0.99609375,0,0,0,high_confidence_review
928,stress,ngc_3031,ngc_3031__std_001299.npy,random_nearby_grazing,3,662.7814331054688,0.9993658661842346,0.8530005812644958,9.592592592592593,41.66666666666667,0.9765625,0,0,0,high_confidence_review
929,stress,ngc_3031,ngc_3031__std_005093.npy,velocity_offset_+30kms,1,662.70556640625,0.9878522157669067,0.7861276268959045,10.407407407407407,62.50000000000001,0.7421875,0,0,0,high_confidence_review
930,val,ngc_4449,ngc_4449__std_000299.npy,spatial_offset_8pix__shell_minor,1,662.6265869140625,0.9986649751663208,0.8231385946273804,3.7096774193548385,41.66666666666667,1.03515625,0,0,0,medium_confidence_review
931,stress,ngc_3031,ngc_3031__std_007803.npy,centered_positive__galaxy_minor,3,662.4771118164062,0.995012104511261,0.8088853359222412,10.11111111111111,39.583333333333336,1.03515625,0,0,0,high_confidence_review
932,stress,ngc_3031,ngc_3031__std_006096.npy,spatial_offset_8pix__shell_minor,3,662.3153076171875,0.9993059039115906,0.8437137603759766,9.691358024691358,43.75,0.8984375,0,0,0,high_confidence_review
933,stress,ngc_3031,ngc_3031__std_001613.npy,centered_positive__shell_minor,4,662.1710205078125,0.9985513091087341,0.8467659950256348,9.654320987654321,43.75,0.9765625,0,0,0,high_confidence_review
934,stress,ngc_3031,ngc_3031__std_001383.npy,spatial_offset_4pix__shell_major,3,662.0278930664062,0.9978469014167786,0.8422746658325195,9.703703703703704,37.5,1.03515625,0,0,0,high_confidence_review
935,test,ngc_3184,ngc_3184__std_000222.npy,spatial_offset_16pix__shell_minor,1,661.8948974609375,0.9899008870124817,0.7759612202644348,31.59259259259259,37.5,1.34765625,0,0,0,high_confidence_review
936,stress,ngc_3031,ngc_3031__std_001733.npy,angle_offset_-22.5deg,1,661.70703125,0.9719732403755188,0.7107486724853516,11.493827160493828,39.583333333333336,1.7578125,0,0,0,high_confidence_review
937,stress,ngc_3031,ngc_3031__std_002591.npy,angle_offset_-22.5deg,3,661.30322265625,0.9977036714553833,0.8489130139350891,9.617283950617283,43.75,0.8984375,0,0,0,high_confidence_review
938,stress,ngc_3031,ngc_3031__std_001714.npy,random_nearby_grazing,2,661.206298828125,0.9906300902366638,0.7724372744560242,10.567901234567902,41.66666666666667,1.15234375,0,0,0,high_confidence_review
939,stress,ngc_3031,ngc_3031__std_002807.npy,random_nearby_grazing,3,661.197265625,0.9960854649543762,0.7985474467277527,10.222222222222221,41.66666666666667,1.09375,0,0,0,high_confidence_review
940,stress,ngc_3031,ngc_3031__std_001346.npy,velocity_offset_-30kms,1,660.8919677734375,0.9852287173271179,0.7579036355018616,10.765432098765432,39.583333333333336,1.4453125,0,0,0,high_confidence_review
941,test,ngc_7793,ngc_7793__std_000114.npy,spatial_offset_4pix__shell_minor,1,660.8543090820312,0.9994348883628845,0.8549214601516724,8.988372093023257,37.5,1.015625,0,0,0,high_confidence_review
942,stress,ngc_3031,ngc_3031__std_005070.npy,centered_positive__shell_major,1,660.7479858398438,0.9823234677314758,0.7692060470581055,10.604938271604938,66.66666666666667,0.7421875,0,0,0,high_confidence_review
943,stress,ngc_3031,ngc_3031__std_001429.npy,random_nearby_grazing,1,660.7255859375,0.9994322061538696,0.8603197932243347,9.481481481481481,39.583333333333336,0.9765625,0,0,0,high_confidence_review
944,stress,ngc_3031,ngc_3031__std_003937.npy,spatial_offset_4pix__shell_minor,4,660.7020874023438,0.9847959876060486,0.7969868183135986,10.234567901234568,56.25000000000001,0.78125,0,0,0,high_confidence_review
945,stress,ngc_3031,ngc_3031__std_007257.npy,centered_positive__galaxy_minor,2,660.6712646484375,0.99148029088974,0.7988770008087158,10.209876543209877,41.66666666666667,1.07421875,0,0,0,high_confidence_review
946,stress,ngc_3031,ngc_3031__std_001395.npy,angle_offset_-22.5deg,4,660.3146362304688,0.998958945274353,0.8433136940002441,9.666666666666666,39.583333333333336,1.015625,0,0,0,high_confidence_review
947,test,ngc_7793,ngc_7793__std_000440.npy,random_nearby_grazing,1,660.2410888671875,0.9990673065185547,0.8563438057899475,8.965116279069768,35.41666666666667,1.07421875,0,0,0,high_confidence_review
948,stress,ngc_3031,ngc_3031__std_007379.npy,velocity_offset_-15kms,3,660.08837890625,0.9973182678222656,0.8376756310462952,9.728395061728396,47.91666666666667,0.859375,0,0,0,high_confidence_review
949,test,ho_ii,ho_ii__std_000122.npy,angle_offset_+22.5deg,1,659.8265380859375,0.9999954700469971,0.8762636780738831,8.655172413793103,47.91666666666667,0.859375,0,0,0,high_confidence_review
950,test,ngc_7793,ngc_7793__std_000551.npy,spatial_offset_4pix__shell_major,2,659.6976318359375,0.9994990229606628,0.8691668510437012,8.825581395348838,43.75,0.87890625,0,0,0,high_confidence_review
951,stress,ngc_3031,ngc_3031__std_006909.npy,angle_offset_+45deg,2,659.441650390625,0.9993810057640076,0.8620152473449707,9.444444444444445,45.833333333333336,0.859375,0,0,0,high_confidence_review
952,test,ho_ii,ho_ii__std_000351.npy,spatial_offset_8pix__shell_minor,1,658.9168701171875,0.9999811053276062,0.8892265558242798,8.517241379310345,43.75,0.83984375,0,0,0,high_confidence_review
953,stress,ngc_3031,ngc_3031__std_001271.npy,velocity_offset_+30kms,3,658.7865600585938,0.9988719820976257,0.8349639773368835,9.74074074074074,39.583333333333336,1.07421875,0,0,0,high_confidence_review
954,val,ngc_4449,ngc_4449__std_000496.npy,centered_positive__galaxy_major,3,658.57666015625,0.9893695116043091,0.8100574016571045,3.7465437788018434,45.833333333333336,0.83984375,0,0,0,medium_confidence_review
955,stress,ngc_3031,ngc_3031__std_001292.npy,angle_offset_+22.5deg,3,658.5484008789062,0.9978120923042297,0.8389151692390442,9.691358024691358,35.41666666666667,1.07421875,0,0,0,high_confidence_review
956,test,ho_ii,ho_ii__std_000694.npy,angle_offset_+22.5deg,6,658.4024047851562,0.9997047185897827,0.8640451431274414,8.758620689655173,39.583333333333336,0.9765625,0,0,0,high_confidence_review
957,test,ngc_7793,ngc_7793__std_000416.npy,centered_positive__shell_major,1,658.399658203125,0.9997316002845764,0.8376585841178894,9.13953488372093,37.5,1.09375,0,0,0,high_confidence_review
958,val,ngc_2366,ngc_2366__std_000290.npy,spatial_offset_4pix__shell_major,1,658.2608642578125,0.9998742341995239,0.8707154393196106,9.569620253164556,43.75,0.859375,0,0,0,high_confidence_review
959,stress,ngc_3031,ngc_3031__std_001712.npy,velocity_offset_+15kms,3,657.70263671875,0.9880012273788452,0.7746791839599609,10.481481481481481,39.583333333333336,1.171875,0,0,0,high_confidence_review
960,test,ngc_3184,ngc_3184__std_000792.npy,spatial_offset_8pix__shell_minor,1,657.2716064453125,0.999268114566803,0.8175020217895508,29.77777777777778,43.75,1.015625,0,0,0,high_confidence_review
961,val,ngc_4449,ngc_4449__std_000158.npy,centered_positive__galaxy_major,1,657.0245361328125,0.9985010623931885,0.8423391580581665,3.5944700460829493,43.75,1.0546875,0,0,0,medium_confidence_review
962,stress,ngc_3031,ngc_3031__std_001295.npy,velocity_offset_-15kms,3,656.9065551757812,0.9996461868286133,0.8476213812828064,9.567901234567902,39.583333333333336,1.015625,0,0,0,high_confidence_review
963,test,ngc_3184,ngc_3184__std_000659.npy,spatial_offset_16pix__shell_major,3,656.860107421875,0.9998213052749634,0.8746472597122192,27.814814814814813,37.5,0.9765625,0,0,0,high_confidence_review
964,test,ho_ii,ho_ii__std_000781.npy,centered_positive__shell_minor,3,656.6515502929688,0.9994078874588013,0.8505849242210388,8.873563218390805,35.41666666666667,1.171875,0,0,0,high_confidence_review
965,val,ngc_4736,ngc_4736__std_000581.npy,spatial_offset_16pix__shell_major,3,656.6317138671875,0.9991337656974792,0.8332889676094055,16.76595744680851,41.66666666666667,1.015625,0,0,0,high_confidence_review
966,stress,ngc_3031,ngc_3031__std_001252.npy,spatial_offset_4pix__shell_major,3,656.5103759765625,0.9964160919189453,0.8135196566581726,9.962962962962964,43.75,1.11328125,0,0,0,high_confidence_review
967,stress,ngc_3031,ngc_3031__std_005094.npy,random_nearby_grazing,1,656.3375244140625,0.9839262366294861,0.7667494416236877,10.567901234567902,62.50000000000001,0.78125,0,0,0,high_confidence_review
968,stress,ngc_3031,ngc_3031__std_004791.npy,spatial_offset_8pix__shell_major,1,655.9370727539062,0.9799054265022278,0.7707838416099548,10.506172839506172,62.50000000000001,0.78125,0,0,0,high_confidence_review
969,stress,ngc_3031,ngc_3031__std_007705.npy,spatial_offset_16pix__shell_major,2,655.6140747070312,0.9995307326316833,0.8536641597747803,9.481481481481481,41.66666666666667,0.9765625,0,0,0,high_confidence_review
970,stress,ngc_3031,ngc_3031__std_008395.npy,fine_grid_deployment_like,1,655.5822143554688,0.9987795948982239,0.8351365923881531,9.691358024691358,41.66666666666667,1.15234375,0,0,0,high_confidence_review
971,test,ngc_3184,ngc_3184__std_000220.npy,spatial_offset_8pix__shell_minor,2,655.4215087890625,0.9948598146438599,0.7170913815498352,33.851851851851855,35.41666666666667,1.58203125,0,0,0,high_confidence_review
972,stress,ngc_3031,ngc_3031__std_007019.npy,random_nearby_grazing,4,654.933349609375,0.9979469776153564,0.8418166637420654,9.604938271604938,47.91666666666667,0.8984375,0,0,0,high_confidence_review
