galaxy,source_galaxy_name,shell_id,paper_type,paper_type_label,review_hint,ra_deg,dec_deg,velocity_center_kms,diameter_pc,expansion_velocity_kms,position_angle_deg,axis_ratio,galactocentric_radius_kpc,nHI,kinematic_age_myr,log_energy_erg,log_HI_mass,recommended_pv_center_velocity_kms,recommended_pv_spatial_window_kpc,recommended_pv_velocity_window_kms,recommended_major_axis_pa_deg,recommended_minor_axis_pa_deg,generated_patch_count,generated_splits,generated_cut_categories,detected_after_filters,best_split,best_patch_filename,best_cut_category,best_component_id,best_probability_mass,best_max_probability,best_mean_probability,best_area_over_beam,best_velocity_extent_kms,best_spatial_extent_kpc,best_fill_factor,best_probability_mass_density,best_edge_touching,best_velocity_edge_touching,best_velocity_extent_gt_70kms,supporting_candidate_components,supporting_patch_count,overlapping_label_component_count,supporting_cut_categories,candidate_quality_class
ngc_3031,NGC 3031,99,3,type_3_both_sides_expanding,"Look for both expanding sides, usually the cleanest closed/elliptical PV signature.",148.78666666666666,68.97744444444444,-104.0,93.0,10.0,168.0,0.6,9.9,-0.3,5.0,0.0,-0.2,-104.0,5.0,200.0,168.0,78.0,23,stress,spatial_offset_4pix__shell_major:2;spatial_offset_8pix__shell_major:2;spatial_offset_16pix__shell_minor:2;random_nearby_grazing:2;centered_positive__shell_major:1;centered_positive__shell_minor:1;centered_positive__galaxy_major:1;centered_positive__galaxy_minor:1;spatial_offset_16pix__shell_major:1;spatial_offset_4pix__shell_minor:1;spatial_offset_8pix__shell_minor:1;angle_offset_-45deg:1;angle_offset_-22.5deg:1;angle_offset_+22.5deg:1;angle_offset_+45deg:1;velocity_offset_-30kms:1;velocity_offset_-15kms:1;velocity_offset_+15kms:1;velocity_offset_+30kms:1,1,stress,ngc_3031__std_002553.npy,spatial_offset_4pix__shell_major,1,628.66796875,0.9976511001586914,0.7583449482917786,10.234567901234568,39.583333333333336,1.34765625,0.6323417238749046,0.4795331569412662,0,0,0,73,26,4,spatial_offset_4pix__shell_minor:7;spatial_offset_16pix__shell_major:6;random_nearby_grazing:6;spatial_offset_4pix__shell_major:5;spatial_offset_8pix__shell_major:5;spatial_offset_16pix__shell_minor:5;spatial_offset_8pix__shell_minor:5;angle_offset_-45deg:4;centered_positive__galaxy_minor:4;angle_offset_-22.5deg:3;velocity_offset_-30kms:3;velocity_offset_-15kms:3;centered_positive__shell_major:3;velocity_offset_+15kms:3;centered_positive__galaxy_major:3;centered_positive__shell_minor:3;angle_offset_+45deg:2;angle_offset_+22.5deg:2;velocity_offset_+30kms:1,high_confidence_review
ngc_3031,NGC 3031,100,2,type_2_one_side_expanding,Look for a cavity with one visible expanding velocity side.,148.78708333333333,68.99327777777778,-114.0,131.0,8.0,120.0,0.6,8.7,-0.4,8.0,0.2,0.1,-114.0,5.0,200.0,120.0,30.0,22,stress,spatial_offset_4pix__shell_minor:2;spatial_offset_8pix__shell_minor:2;random_nearby_grazing:2;centered_positive__shell_major:1;centered_positive__shell_minor:1;centered_positive__galaxy_major:1;centered_positive__galaxy_minor:1;spatial_offset_4pix__shell_major:1;spatial_offset_8pix__shell_major:1;spatial_offset_16pix__shell_major:1;spatial_offset_16pix__shell_minor:1;angle_offset_-45deg:1;angle_offset_-22.5deg:1;angle_offset_+22.5deg:1;angle_offset_+45deg:1;velocity_offset_-30kms:1;velocity_offset_-15kms:1;velocity_offset_+15kms:1;velocity_offset_+30kms:1,1,stress,ngc_3031__std_002591.npy,angle_offset_-22.5deg,3,661.30322265625,0.9977036714553833,0.8489130139350891,9.617283950617283,43.75,0.8984375,0.8064182194616977,0.6845789054412525,0,0,0,61,26,5,spatial_offset_4pix__shell_major:6;spatial_offset_16pix__shell_major:5;random_nearby_grazing:5;spatial_offset_4pix__shell_minor:5;spatial_offset_16pix__shell_minor:5;spatial_offset_8pix__shell_major:4;angle_offset_-22.5deg:3;velocity_offset_-15kms:3;centered_positive__galaxy_major:3;spatial_offset_8pix__shell_minor:3;centered_positive__shell_major:3;centered_positive__shell_minor:3;velocity_offset_-30kms:2;velocity_offset_+30kms:2;angle_offset_-45deg:2;velocity_offset_+15kms:2;angle_offset_+45deg:2;angle_offset_+22.5deg:2;centered_positive__galaxy_minor:1,high_confidence_review
ngc_3031,NGC 3031,101,1,type_1_both_sides_stalled_or_no_velocity_caps,Look for a PV cavity/gap where neither side shows a clear expansion cap.,148.7875,69.22663888888889,114.0,147.0,8.0,120.0,0.7,11.7,-0.5,9.0,0.3,0.2,114.0,5.0,200.0,120.0,30.0,20,stress,spatial_offset_4pix__shell_major:2;spatial_offset_16pix__shell_minor:2;random_nearby_grazing:2;centered_positive__shell_major:1;centered_positive__shell_minor:1;centered_positive__galaxy_major:1;centered_positive__galaxy_minor:1;spatial_offset_8pix__shell_major:1;spatial_offset_4pix__shell_minor:1;angle_offset_-45deg:1;angle_offset_-22.5deg:1;angle_offset_+22.5deg:1;angle_offset_+45deg:1;velocity_offset_-30kms:1;velocity_offset_-15kms:1;velocity_offset_+15kms:1;velocity_offset_+30kms:1,1,stress,ngc_3031__std_002614.npy,spatial_offset_16pix__shell_minor,1,757.2496337890625,0.9995917677879333,0.8460890054702759,11.049382716049383,47.91666666666667,0.95703125,0.7941437444543035,0.6719162677808895,0,0,0,82,26,22,random_nearby_grazing:9;spatial_offset_4pix__shell_major:9;spatial_offset_8pix__shell_major:6;spatial_offset_16pix__shell_minor:5;spatial_offset_8pix__shell_minor:5;spatial_offset_4pix__shell_minor:5;angle_offset_+22.5deg:5;spatial_offset_16pix__shell_major:5;velocity_offset_+30kms:4;centered_positive__galaxy_minor:4;velocity_offset_+15kms:4;centered_positive__shell_major:4;velocity_offset_-15kms:3;centered_positive__galaxy_major:3;angle_offset_-22.5deg:3;angle_offset_-45deg:3;angle_offset_+45deg:2;centered_positive__shell_minor:2;velocity_offset_-30kms:1,high_confidence_review
ngc_3031,NGC 3031,102,3,type_3_both_sides_expanding,"Look for both expanding sides, usually the cleanest closed/elliptical PV signature.",148.79,68.96869444444445,-114.0,100.0,17.0,156.0,0.8,10.5,-0.2,3.0,0.5,-0.1,-114.0,5.0,200.0,156.0,66.0,21,stress,spatial_offset_4pix__shell_major:2;spatial_offset_8pix__shell_minor:2;random_nearby_grazing:2;centered_positive__shell_major:1;centered_positive__shell_minor:1;centered_positive__galaxy_major:1;centered_positive__galaxy_minor:1;spatial_offset_16pix__shell_major:1;spatial_offset_4pix__shell_minor:1;spatial_offset_16pix__shell_minor:1;angle_offset_-45deg:1;angle_offset_-22.5deg:1;angle_offset_+22.5deg:1;angle_offset_+45deg:1;velocity_offset_-30kms:1;velocity_offset_-15kms:1;velocity_offset_+15kms:1;velocity_offset_+30kms:1,1,stress,ngc_3031__std_002643.npy,angle_offset_-22.5deg,1,564.915771484375,0.99894118309021,0.8332090973854065,8.37037037037037,37.5,0.91796875,0.8014184397163121,0.6677491388704196,0,0,0,66,26,6,spatial_offset_8pix__shell_major:7;spatial_offset_4pix__shell_major:6;spatial_offset_16pix__shell_major:6;spatial_offset_8pix__shell_minor:6;random_nearby_grazing:5;spatial_offset_16pix__shell_minor:5;velocity_offset_-30kms:4;angle_offset_-22.5deg:3;angle_offset_-45deg:3;spatial_offset_4pix__shell_minor:3;velocity_offset_-15kms:3;angle_offset_+45deg:2;angle_offset_+22.5deg:2;centered_positive__shell_major:2;velocity_offset_+15kms:2;centered_positive__galaxy_major:2;velocity_offset_+30kms:2;centered_positive__galaxy_minor:2;centered_positive__shell_minor:1,high_confidence_review
ngc_3031,NGC 3031,103,3,type_3_both_sides_expanding,"Look for both expanding sides, usually the cleanest closed/elliptical PV signature.",148.79083333333332,69.16827777777779,158.0,104.0,10.0,38.0,0.7,7.2,-0.2,5.0,0.3,0.0,158.0,5.0,200.0,38.0,128.0,13,stress,spatial_offset_16pix__shell_minor:2;centered_positive__shell_major:1;centered_positive__galaxy_major:1;centered_positive__galaxy_minor:1;spatial_offset_4pix__shell_major:1;spatial_offset_4pix__shell_minor:1;angle_offset_-45deg:1;angle_offset_-22.5deg:1;angle_offset_+45deg:1;velocity_offset_+15kms:1;velocity_offset_+30kms:1;random_nearby_grazing:1,1,stress,ngc_3031__std_002675.npy,velocity_offset_+30kms,1,502.1146240234375,0.9929852485656738,0.7438735365867615,8.333333333333334,33.333333333333336,1.15234375,0.715042372881356,0.5319010847705906,0,0,0,49,24,3,spatial_offset_16pix__shell_minor:5;angle_offset_+45deg:5;centered_positive__galaxy_major:4;spatial_offset_4pix__shell_minor:4;random_nearby_grazing:4;spatial_offset_16pix__shell_major:3;spatial_offset_8pix__shell_minor:3;angle_offset_-22.5deg:3;centered_positive__galaxy_minor:3;angle_offset_-45deg:3;velocity_offset_+15kms:2;spatial_offset_8pix__shell_major:2;angle_offset_+22.5deg:2;spatial_offset_4pix__shell_major:2;centered_positive__shell_major:2;velocity_offset_+30kms:1;centered_positive__shell_minor:1,high_confidence_review
ngc_3031,NGC 3031,104,1,type_1_both_sides_stalled_or_no_velocity_caps,Look for a PV cavity/gap where neither side shows a clear expansion cap.,148.79125,69.1828888888889,148.0,302.0,8.0,27.0,0.7,8.3,-0.4,18.0,1.3,1.2,148.0,5.0,200.0,27.0,117.0,20,stress,spatial_offset_4pix__shell_major:2;spatial_offset_4pix__shell_minor:2;random_nearby_grazing:2;centered_positive__shell_major:1;centered_positive__shell_minor:1;centered_positive__galaxy_major:1;centered_positive__galaxy_minor:1;spatial_offset_8pix__shell_major:1;spatial_offset_16pix__shell_major:1;spatial_offset_8pix__shell_minor:1;angle_offset_-45deg:1;angle_offset_-22.5deg:1;angle_offset_+22.5deg:1;angle_offset_+45deg:1;velocity_offset_-15kms:1;velocity_offset_+15kms:1;velocity_offset_+30kms:1,1,stress,ngc_3031__std_002700.npy,velocity_offset_+15kms,2,689.04541015625,0.9997401237487793,0.852778971195221,9.975308641975309,45.833333333333336,0.8984375,0.7984189723320159,0.6808749112215909,0,0,0,55,25,7,spatial_offset_16pix__shell_major:5;spatial_offset_16pix__shell_minor:5;spatial_offset_4pix__shell_minor:5;spatial_offset_8pix__shell_minor:5;spatial_offset_8pix__shell_major:5;velocity_offset_+15kms:3;velocity_offset_+30kms:3;angle_offset_+45deg:3;spatial_offset_4pix__shell_major:3;random_nearby_grazing:3;centered_positive__shell_minor:3;centered_positive__shell_major:3;centered_positive__galaxy_major:2;angle_offset_-22.5deg:2;angle_offset_-45deg:2;angle_offset_+22.5deg:1;velocity_offset_-30kms:1;centered_positive__galaxy_minor:1,high_confidence_review
ngc_3031,NGC 3031,105,1,type_1_both_sides_stalled_or_no_velocity_caps,Look for a PV cavity/gap where neither side shows a clear expansion cap.,148.79208333333332,69.15827777777778,161.0,143.0,8.0,68.0,0.5,6.5,-0.4,9.0,0.4,0.2,161.0,5.0,200.0,68.0,158.0,6,stress,centered_positive__galaxy_major:1;spatial_offset_8pix__shell_major:1;angle_offset_+22.5deg:1;angle_offset_+45deg:1;velocity_offset_+15kms:1;velocity_offset_+30kms:1,1,stress,ngc_3031__std_002727.npy,velocity_offset_+30kms,3,531.47900390625,0.9972098469734192,0.8436174392700195,7.777777777777778,43.75,0.80078125,0.7317073170731707,0.6172810730618467,0,0,0,34,25,2,spatial_offset_8pix__shell_major:3;spatial_offset_4pix__shell_major:3;spatial_offset_16pix__shell_minor:3;spatial_offset_4pix__shell_minor:3;spatial_offset_16pix__shell_major:3;velocity_offset_+30kms:2;velocity_offset_+15kms:2;random_nearby_grazing:2;spatial_offset_8pix__shell_minor:2;angle_offset_-45deg:2;angle_offset_+22.5deg:2;centered_positive__shell_major:1;centered_positive__galaxy_minor:1;centered_positive__galaxy_major:1;centered_positive__shell_minor:1;angle_offset_-22.5deg:1;angle_offset_+45deg:1;velocity_offset_-15kms:1,high_confidence_review
ngc_3031,NGC 3031,106,3,type_3_both_sides_expanding,"Look for both expanding sides, usually the cleanest closed/elliptical PV signature.",148.7925,68.97205555555556,-114.0,110.0,12.0,149.0,0.9,10.1,-0.2,4.0,0.4,0.0,-114.0,5.0,200.0,149.0,59.0,23,stress,spatial_offset_16pix__shell_major:2;spatial_offset_4pix__shell_minor:2;spatial_offset_8pix__shell_minor:2;spatial_offset_16pix__shell_minor:2;random_nearby_grazing:2;centered_positive__shell_major:1;centered_positive__shell_minor:1;centered_positive__galaxy_major:1;centered_positive__galaxy_minor:1;spatial_offset_4pix__shell_major:1;angle_offset_-45deg:1;angle_offset_-22.5deg:1;angle_offset_+22.5deg:1;angle_offset_+45deg:1;velocity_offset_-30kms:1;velocity_offset_-15kms:1;velocity_offset_+15kms:1;velocity_offset_+30kms:1,1,stress,ngc_3031__std_002739.npy,spatial_offset_16pix__shell_major,2,520.8712158203125,0.9633533358573914,0.7451662421226501,8.62962962962963,29.166666666666668,1.26953125,0.7681318681318682,0.5723859514508929,1,0,0,66,25,8,spatial_offset_16pix__shell_major:7;spatial_offset_8pix__shell_major:7;spatial_offset_4pix__shell_major:5;random_nearby_grazing:5;spatial_offset_8pix__shell_minor:5;spatial_offset_16pix__shell_minor:4;angle_offset_+45deg:4;spatial_offset_4pix__shell_minor:4;angle_offset_-45deg:3;velocity_offset_-30kms:3;centered_positive__galaxy_minor:3;angle_offset_-22.5deg:2;angle_offset_+22.5deg:2;velocity_offset_-15kms:2;centered_positive__shell_major:2;velocity_offset_+15kms:2;centered_positive__galaxy_major:2;velocity_offset_+30kms:2;centered_positive__shell_minor:2,high_confidence_review
ngc_3031,NGC 3031,107,1,type_1_both_sides_stalled_or_no_velocity_caps,Look for a PV cavity/gap where neither side shows a clear expansion cap.,148.79291666666666,69.20997222222222,117.0,122.0,8.0,1.0,0.8,10.4,-0.3,7.0,0.2,0.0,117.0,5.0,200.0,1.0,91.0,19,stress,spatial_offset_16pix__shell_minor:2;random_nearby_grazing:2;centered_positive__shell_major:1;centered_positive__shell_minor:1;centered_positive__galaxy_major:1;centered_positive__galaxy_minor:1;spatial_offset_4pix__shell_major:1;spatial_offset_16pix__shell_major:1;spatial_offset_4pix__shell_minor:1;angle_offset_-45deg:1;angle_offset_-22.5deg:1;angle_offset_+22.5deg:1;angle_offset_+45deg:1;velocity_offset_-30kms:1;velocity_offset_-15kms:1;velocity_offset_+15kms:1;velocity_offset_+30kms:1,1,stress,ngc_3031__std_002772.npy,angle_offset_-45deg,2,746.7684326171875,0.9780769348144531,0.7643484473228455,12.061728395061728,37.5,1.4453125,0.7334834834834835,0.560636961424315,0,0,0,60,25,20,spatial_offset_16pix__shell_major:7;spatial_offset_8pix__shell_major:6;angle_offset_-22.5deg:4;spatial_offset_4pix__shell_major:4;random_nearby_grazing:4;centered_positive__shell_major:4;velocity_offset_+30kms:4;velocity_offset_+15kms:4;centered_positive__galaxy_minor:4;centered_positive__galaxy_major:3;spatial_offset_4pix__shell_minor:3;angle_offset_-45deg:2;spatial_offset_16pix__shell_minor:2;angle_offset_+22.5deg:2;velocity_offset_-15kms:2;spatial_offset_8pix__shell_minor:2;angle_offset_+45deg:2;centered_positive__shell_minor:1,high_confidence_review
ngc_3031,NGC 3031,108,2,type_2_one_side_expanding,Look for a cavity with one visible expanding velocity side.,148.79333333333332,69.21455555555556,122.0,108.0,10.0,39.0,0.7,10.8,-0.2,5.0,0.3,0.0,122.0,5.0,200.0,39.0,129.0,21,stress,spatial_offset_4pix__shell_major:2;spatial_offset_8pix__shell_major:2;spatial_offset_16pix__shell_major:2;random_nearby_grazing:2;centered_positive__shell_major:1;centered_positive__shell_minor:1;centered_positive__galaxy_major:1;centered_positive__galaxy_minor:1;spatial_offset_8pix__shell_minor:1;angle_offset_-45deg:1;angle_offset_-22.5deg:1;angle_offset_+22.5deg:1;angle_offset_+45deg:1;velocity_offset_-30kms:1;velocity_offset_-15kms:1;velocity_offset_+15kms:1;velocity_offset_+30kms:1,1,stress,ngc_3031__std_002788.npy,spatial_offset_8pix__shell_major,1,815.6114501953125,0.9988093376159668,0.8373833894729614,12.024691358024691,43.75,1.11328125,0.8137009189640768,0.6813796576401943,0,0,0,70,26,16,spatial_offset_4pix__shell_major:6;random_nearby_grazing:6;spatial_offset_16pix__shell_minor:6;spatial_offset_8pix__shell_major:5;spatial_offset_16pix__shell_major:5;spatial_offset_4pix__shell_minor:5;angle_offset_+22.5deg:4;angle_offset_+45deg:4;spatial_offset_8pix__shell_minor:4;angle_offset_-45deg:4;velocity_offset_+30kms:3;velocity_offset_+15kms:3;centered_positive__shell_major:3;centered_positive__galaxy_minor:3;angle_offset_-22.5deg:3;velocity_offset_-15kms:2;centered_positive__shell_minor:2;centered_positive__galaxy_major:1;velocity_offset_-30kms:1,high_confidence_review
ngc_3031,NGC 3031,109,2,type_2_one_side_expanding,Look for a cavity with one visible expanding velocity side.,148.79375,68.9745,-114.0,104.0,16.0,25.0,0.7,9.9,-0.2,3.0,0.5,-0.1,-114.0,5.0,200.0,25.0,115.0,24,stress,spatial_offset_4pix__shell_major:2;spatial_offset_8pix__shell_major:2;spatial_offset_16pix__shell_major:2;spatial_offset_4pix__shell_minor:2;random_nearby_grazing:2;centered_positive__shell_major:1;centered_positive__shell_minor:1;centered_positive__galaxy_major:1;centered_positive__galaxy_minor:1;spatial_offset_8pix__shell_minor:1;spatial_offset_16pix__shell_minor:1;angle_offset_-45deg:1;angle_offset_-22.5deg:1;angle_offset_+22.5deg:1;angle_offset_+45deg:1;velocity_offset_-30kms:1;velocity_offset_-15kms:1;velocity_offset_+15kms:1;velocity_offset_+30kms:1,1,stress,ngc_3031__std_002816.npy,spatial_offset_16pix__shell_major,2,588.4599609375,0.9801973700523376,0.7846132516860962,9.25925925925926,31.250000000000004,1.23046875,0.7936507936507936,0.6227089533730159,0,0,0,70,25,17,spatial_offset_4pix__shell_minor:7;spatial_offset_4pix__shell_major:7;spatial_offset_8pix__shell_major:7;random_nearby_grazing:6;spatial_offset_16pix__shell_major:5;spatial_offset_8pix__shell_minor:5;spatial_offset_16pix__shell_minor:4;angle_offset_-22.5deg:4;centered_positive__shell_minor:3;centered_positive__galaxy_major:3;velocity_offset_-30kms:3;velocity_offset_+15kms:3;velocity_offset_+30kms:3;angle_offset_+22.5deg:2;angle_offset_+45deg:2;velocity_offset_-15kms:2;centered_positive__shell_major:2;angle_offset_-45deg:2,high_confidence_review
ngc_3031,NGC 3031,110,2,type_2_one_side_expanding,Look for a cavity with one visible expanding velocity side.,148.79375,68.98325,-119.0,109.0,8.0,83.0,0.8,9.2,-0.2,7.0,0.2,0.1,-119.0,5.0,200.0,83.0,173.0,21,stress,spatial_offset_4pix__shell_minor:2;spatial_offset_8pix__shell_minor:2;random_nearby_grazing:2;centered_positive__shell_major:1;centered_positive__shell_minor:1;centered_positive__galaxy_major:1;centered_positive__galaxy_minor:1;spatial_offset_8pix__shell_major:1;spatial_offset_16pix__shell_major:1;spatial_offset_16pix__shell_minor:1;angle_offset_-45deg:1;angle_offset_-22.5deg:1;angle_offset_+22.5deg:1;angle_offset_+45deg:1;velocity_offset_-30kms:1;velocity_offset_-15kms:1;velocity_offset_+15kms:1;velocity_offset_+30kms:1,1,stress,ngc_3031__std_002845.npy,spatial_offset_4pix__shell_minor,1,378.16424560546875,0.9967073798179626,0.8132564425468445,5.7407407407407405,37.5,0.6640625,0.7598039215686274,0.617915433995864,0,0,0,49,26,1,spatial_offset_16pix__shell_major:6;spatial_offset_16pix__shell_minor:5;spatial_offset_8pix__shell_minor:4;centered_positive__galaxy_major:4;spatial_offset_4pix__shell_minor:3;spatial_offset_8pix__shell_major:3;velocity_offset_-30kms:3;angle_offset_-45deg:2;centered_positive__shell_minor:2;angle_offset_-22.5deg:2;centered_positive__galaxy_minor:2;angle_offset_+22.5deg:2;velocity_offset_-15kms:2;random_nearby_grazing:2;spatial_offset_4pix__shell_major:2;velocity_offset_+30kms:2;angle_offset_+45deg:1;centered_positive__shell_major:1;velocity_offset_+15kms:1,medium_confidence_review
ngc_3031,NGC 3031,111,2,type_2_one_side_expanding,Look for a cavity with one visible expanding velocity side.,148.79583333333332,68.92533333333334,-111.0,135.0,8.0,36.0,0.3,13.7,-0.8,8.0,-0.2,-0.3,-111.0,5.0,200.0,36.0,126.0,14,stress,random_nearby_grazing:2;centered_positive__shell_major:1;centered_positive__shell_minor:1;centered_positive__galaxy_major:1;centered_positive__galaxy_minor:1;angle_offset_-45deg:1;angle_offset_-22.5deg:1;angle_offset_+22.5deg:1;angle_offset_+45deg:1;velocity_offset_-30kms:1;velocity_offset_-15kms:1;velocity_offset_+15kms:1;velocity_offset_+30kms:1,1,stress,ngc_3031__std_002880.npy,velocity_offset_-30kms,3,572.450439453125,0.9996298551559448,0.8455693125724792,8.358024691358025,37.5,0.99609375,0.7374727668845316,0.6235843567027506,0,0,0,75,25,1,spatial_offset_4pix__shell_major:7;spatial_offset_8pix__shell_major:7;random_nearby_grazing:7;spatial_offset_16pix__shell_major:6;centered_positive__galaxy_major:5;angle_offset_-22.5deg:5;velocity_offset_-30kms:4;spatial_offset_8pix__shell_minor:4;centered_positive__shell_major:4;spatial_offset_16pix__shell_minor:4;centered_positive__galaxy_minor:4;velocity_offset_-15kms:3;spatial_offset_4pix__shell_minor:3;angle_offset_+22.5deg:3;angle_offset_+45deg:3;angle_offset_-45deg:3;velocity_offset_+15kms:2;centered_positive__shell_minor:1,high_confidence_review
